vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2010-01-02 12:17:07,2010-01-02 12:25:18,4,0.6999999999999998,-73.995517,40.759445,1,0,-73.983452,40.754189,Cas,6.1,0.0,0.5,0.0,0.0,6.6
CMT,2010-01-11 20:16:53,2010-01-11 20:38:34,1,15.3,-73.77655699999998,40.645394,1,0,-73.935202,40.712536,Cre,33.3,0.5,0.5,6.86,0.0,41.16
VTS,2010-01-14 11:23:00,2010-01-14 11:48:00,5,8.32,-74.01096699999998,40.720617,1,,-73.969413,40.766012,CAS,22.9,0.0,0.5,0.0,0.0,23.4
VTS,2010-01-14 16:12:00,2010-01-14 16:23:00,1,2.11,-74.003837,40.747617,1,,-73.98307699999998,40.767353,Cre,8.099999999999998,1.0,0.5,2.0,0.0,11.6
DDS,2010-01-29 00:07:20,2010-01-29 00:11:02,2,0.2999999999999999,-73.96231799999998,40.77642,1,,-73.956643,40.785832,CAS,3.7,0.5,0.5,0.0,0.0,4.7
DDS,2010-01-28 07:34:09,2010-01-28 07:43:33,1,1.8,-73.969773,40.759842,1,,-73.969773,40.759842,CAS,7.7,0.0,0.5,0.0,0.0,8.199999999999998
CMT,2010-01-20 09:28:08,2010-01-20 09:40:07,1,2.4,-73.97733599999998,40.751901,1,0,-73.965749,40.77407,Cas,8.9,0.0,0.5,0.0,0.0,9.4
VTS,2010-01-10 10:46:00,2010-01-10 10:49:00,1,0.8599999999999999,-73.973173,40.785207,1,,-73.981108,40.77438,CAS,4.1,0.0,0.5,0.0,0.0,4.6
DDS,2010-01-14 17:11:25,2010-01-14 17:18:34,3,1.2,-73.955252,40.788633,1,,-73.975443,40.789592,CAS,6.1,1.0,0.5,0.0,0.0,7.599999999999999
DDS,2010-01-30 15:27:04,2010-01-30 15:49:18,1,5.7,-74.00013699999998,40.72714,1,,-73.991158,40.7503,CAS,16.9,0.0,0.5,0.0,0.0,17.4
VTS,2010-01-25 12:54:00,2010-01-25 13:03:00,1,1.49,-73.976123,40.765267,1,,-73.981605,40.772922,CAS,6.9,0.0,0.5,0.0,0.0,7.4
CMT,2010-01-02 20:56:41,2010-01-02 21:10:12,2,2.2,-74.000262,40.741271,1,0,-73.98580699999998,40.722965,Cas,8.9,0.5,0.5,0.0,0.0,9.9
CMT,2010-01-12 20:55:33,2010-01-12 21:00:53,1,2.2,-73.97643999999998,40.739759,1,0,-73.97996,40.717614,Cas,6.9,0.5,0.5,0.0,0.0,7.9
VTS,2010-01-10 22:13:00,2010-01-10 22:25:00,1,3.64,-73.992733,40.720462,1,,-73.968558,40.763677,CAS,10.9,0.5,0.5,0.0,0.0,11.9
VTS,2010-01-29 15:14:00,2010-01-29 15:23:00,3,1.29,-73.975345,40.735343,1,,-73.986108,40.727178,CAS,6.9,0.0,0.5,0.0,0.0,7.4
VTS,2010-01-01 08:26:00,2010-01-01 09:08:00,1,7.24,-73.939385,40.751982,1,,-73.938823,40.752752,CAS,27.3,0.0,0.5,0.0,0.0,27.8
VTS,2010-01-17 13:04:00,2010-01-17 13:12:00,2,0.8399999999999999,-73.988045,40.7201,1,,-73.998002,40.723873,CAS,5.7,0.0,0.5,0.0,0.0,6.2
VTS,2010-01-15 17:05:00,2010-01-15 17:16:00,5,2.23,-73.95537199999998,40.782758,1,,-73.98156299999998,40.77451,Cre,8.5,1.0,0.5,1.0,0.0,11.0
VTS,2010-01-14 13:19:00,2010-01-14 13:25:00,1,1.28,-73.961505,40.768715,1,,-73.95712299999998,40.783095,CAS,5.7,0.0,0.5,0.0,0.0,6.2
VTS,2010-01-02 13:33:00,2010-01-02 13:52:00,2,3.5,-73.99981699999998,40.721468,1,,-73.982905,40.758963,CAS,12.9,0.0,0.5,0.0,0.0,13.4
VTS,2010-01-11 08:20:00,2010-01-11 08:25:00,1,1.25,0.0,0.0,1,,0.0,0.0,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-03 12:13:00,2010-01-03 12:16:00,2,0.75,-73.99311199999998,40.743002,1,,-74.004835,40.746332,CAS,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-07 19:25:00,2010-01-07 19:37:00,1,1.94,-73.996617,40.750517,1,,-73.98546299999998,40.731795,CAS,8.099999999999998,1.0,0.5,0.0,0.0,9.6
VTS,2010-01-08 09:54:00,2010-01-08 09:57:00,5,1.11,-73.991313,40.760358,1,,-73.98512499999998,40.7736,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-11 08:25:00,2010-01-11 08:55:00,1,8.74,-73.870863,40.773707,1,,-73.97686199999998,40.739145,CAS,22.1,0.0,0.5,0.0,4.57,27.17
VTS,2010-01-17 01:20:00,2010-01-17 01:33:00,5,2.37,-73.950157,40.7721,1,,-73.977103,40.764263,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-09 06:40:00,2010-01-09 06:47:00,1,2.34,-73.96987,40.78953,1,,-73.96637699999998,40.764852,CAS,7.7,0.0,0.5,0.0,0.0,8.199999999999998
CMT,2010-01-16 23:36:50,2010-01-16 23:43:00,1,0.9,-73.985619,40.735289,1,0,-73.97612499999998,40.744781,Cas,5.3,0.5,0.5,0.0,0.0,6.3
VTS,2010-01-07 02:05:00,2010-01-07 02:15:00,5,2.92,-73.961095,40.769283,1,,-73.99512699999998,40.75492,CAS,9.3,0.5,0.5,0.0,0.0,10.3
VTS,2010-01-03 19:04:00,2010-01-03 19:16:00,1,2.81,-73.973393,40.754768,1,,-73.982708,40.782112,CAS,10.1,0.0,0.5,0.0,0.0,10.6
VTS,2010-01-10 14:18:00,2010-01-10 14:22:00,1,0.87,-73.99845999999998,40.722898,1,,-73.988095,40.728782,Cre,4.5,0.0,0.5,1.0,0.0,6.0
VTS,2010-01-09 23:05:00,2010-01-09 23:15:00,1,2.24,-73.963507,40.757375,1,,-73.980973,40.733972,Cre,8.099999999999998,0.5,0.5,1.0,0.0,10.1
VTS,2010-01-08 19:45:00,2010-01-08 19:56:00,2,2.83,-73.98773199999998,40.77562,1,,-73.995638,40.744158,CAS,9.3,1.0,0.5,0.0,0.0,10.8
VTS,2010-01-11 21:46:00,2010-01-11 21:47:00,1,0.08999999999999998,-74.003005,40.723362,1,,-74.004378,40.722763,CAS,2.5,0.5,0.5,0.0,0.0,3.5
VTS,2010-01-08 08:18:00,2010-01-08 08:36:00,1,2.09,-73.952565,40.772503,1,,-73.97791499999998,40.766402,Cre,10.5,0.0,0.5,1.0,0.0,12.0
VTS,2010-01-05 21:32:00,2010-01-05 21:48:00,1,7.639999999999999,-73.953083,40.780292,1,,-73.85688,40.815797,CAS,18.1,0.5,0.5,0.0,0.0,19.1
VTS,2010-01-23 22:01:00,2010-01-23 22:06:00,5,1.47,-73.97811,40.746002,1,,-73.963237,40.758223,Cre,5.7,0.5,0.5,1.0,0.0,7.7
VTS,2010-01-17 10:17:00,2010-01-17 10:28:00,1,2.47,-73.99181299999998,40.716305,1,,-73.992552,40.743375,Cre,9.3,0.0,0.5,1.0,0.0,10.8
VTS,2010-01-05 15:55:00,2010-01-05 16:00:00,1,1.16,-73.979207,40.750572,1,,-73.979207,40.750572,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-05 13:52:00,2010-01-05 14:03:00,2,1.4,-73.965815,40.771385,1,,-73.977237,40.758235,CAS,7.3,0.0,0.5,0.0,0.0,7.8
VTS,2010-01-28 13:55:00,2010-01-28 14:05:00,5,1.87,-74.006023,40.714775,1,,-73.994242,40.736353,CAS,7.7,0.0,0.5,0.0,0.0,8.199999999999998
VTS,2010-01-29 19:07:00,2010-01-29 19:14:00,3,1.82,-73.982732,40.656983,1,,-73.982732,40.656983,CAS,7.3,1.0,0.5,0.0,0.0,8.8
VTS,2010-01-17 13:37:00,2010-01-17 14:01:00,1,5.54,-73.99468799999998,40.724955,1,,-73.977767,40.78548,CAS,17.7,0.0,0.5,0.0,0.0,18.2
VTS,2010-01-05 21:05:00,2010-01-05 21:21:00,1,4.24,-74.002173,40.72929,1,,-73.960453,40.76487,CAS,12.5,0.5,0.5,0.0,0.0,13.5
CMT,2010-01-13 23:59:19,2010-01-14 00:01:21,1,0.2999999999999999,-73.993725,40.720361,1,0,-73.988438,40.71861,Cre,3.3,0.5,0.5,2.0,0.0,6.3
VTS,2010-01-23 22:44:00,2010-01-23 22:52:00,5,0.77,-74.002228,40.729512,1,,-73.99173299999998,40.723793,CAS,6.1,0.5,0.5,0.0,0.0,7.1
VTS,2010-01-14 16:32:00,2010-01-14 16:55:00,1,4.92,-73.98640799999998,40.758277,1,,-74.016063,40.704945,Cre,15.7,1.0,0.5,4.17,0.0,21.37
CMT,2010-01-14 23:41:26,2010-01-14 23:54:09,1,2.2,-73.97597399999998,40.76017,1,0,-73.99906,40.750522,Cas,8.9,0.5,0.5,0.0,0.0,9.9
VTS,2010-01-11 14:14:00,2010-01-11 14:21:00,1,0.75,-74.001123,40.720322,1,,-74.00839999999998,40.71101,Cre,5.3,0.0,0.5,3.0,0.0,8.8
VTS,2010-01-25 23:41:00,2010-01-26 00:08:00,1,17.34,-73.78890199999998,40.648377,1,,-73.98483799999998,40.761047,CAS,45.0,0.0,0.5,0.0,4.57,50.07
VTS,2010-01-06 12:58:00,2010-01-06 13:54:00,5,17.92,-73.985922,40.762215,1,,-73.77653499999998,40.645012,Cre,45.0,0.0,0.5,11.25,0.0,56.75
VTS,2010-01-05 20:31:00,2010-01-05 20:41:00,2,2.11,-73.97472999999998,40.75323,1,,-73.99893199999998,40.739507,CAS,8.099999999999998,0.5,0.5,0.0,0.0,9.1
VTS,2010-01-09 12:36:00,2010-01-09 12:59:00,1,8.57,-73.87264299999998,40.773968,1,,-73.964472,40.806502,Cre,22.1,0.0,0.5,5.52,4.57,32.69
VTS,2010-01-29 21:46:00,2010-01-29 21:55:00,2,1.68,-73.970203,40.756038,1,,-73.98733199999998,40.770643,CAS,7.3,0.5,0.5,0.0,0.0,8.3
CMT,2010-01-07 16:18:07,2010-01-07 16:43:00,1,11.3,-73.97246,40.755634,1,0,-73.86487099999998,40.770398,Cre,26.1,1.0,0.5,6.43,4.57,38.6
CMT,2010-01-22 12:44:45,2010-01-22 12:53:18,1,1.1,-73.95473699999998,40.7696,1,0,-73.968636,40.764873,Cas,6.5,0.0,0.5,0.0,0.0,7.0
CMT,2010-01-21 22:18:42,2010-01-21 22:20:48,2,0.4,-73.95232199999998,40.776888,1,0,-73.953479,40.772033,Cas,3.3,0.5,0.5,0.0,0.0,4.3
CMT,2010-01-14 14:07:47,2010-01-14 14:14:06,1,1.3,-73.962055,40.767889,1,0,-73.94752699999998,40.779543,Cre,5.7,0.0,0.5,1.24,0.0,7.44
CMT,2010-01-14 19:05:03,2010-01-14 19:15:32,1,4.7,-74.01138,40.701746,1,0,-73.974635,40.746758,Cre,12.5,1.0,0.5,2.0,0.0,16.0
CMT,2010-01-04 16:41:22,2010-01-04 16:49:28,2,1.7,-73.971455,40.764676,1,0,-73.954751,40.783953,Cas,6.9,1.0,0.5,0.0,0.0,8.4
CMT,2010-01-16 05:50:18,2010-01-16 05:57:52,1,3.4,-73.987548,40.724548,1,0,-73.94314199999998,40.717723,Cas,10.1,0.5,0.5,0.0,0.0,11.1
CMT,2010-01-18 19:21:36,2010-01-18 19:31:28,1,2.0,-73.964968,40.755856,1,0,-73.98977999999998,40.744862,Cas,8.099999999999998,0.0,0.5,0.0,0.0,8.599999999999998
CMT,2010-01-26 09:08:14,2010-01-26 09:13:24,1,0.8,-74.00793799999998,40.723289,1,1,-73.998175,40.725917,Cas,4.9,0.0,0.5,0.0,0.0,5.4
CMT,2010-01-19 19:50:27,2010-01-19 19:58:27,1,2.0,-74.002277,40.74024,1,0,-73.99096,40.760823,Cre,7.3,1.0,0.5,1.76,0.0,10.56
CMT,2010-01-13 07:40:37,2010-01-13 07:55:02,1,5.7,-73.960552,40.760207,1,0,-74.006742,40.705174,Cas,15.3,0.0,0.5,0.0,0.0,15.8
CMT,2010-01-16 20:20:31,2010-01-16 20:31:49,1,4.7,-73.97769599999998,40.74554,1,0,-74.011891,40.705097,Cre,12.9,0.5,0.5,2.08,0.0,15.98
CMT,2010-01-07 08:29:45,2010-01-07 08:36:47,1,1.8,-73.994359,40.735653,1,0,-73.99212799999998,40.753856,Cas,6.9,0.0,0.5,0.0,0.0,7.4
CMT,2010-01-10 14:47:59,2010-01-10 14:55:25,1,0.6999999999999998,-73.990379,40.756236,1,0,-73.991201,40.750328,Cas,5.7,0.0,0.5,0.0,0.0,6.2
CMT,2010-01-28 17:36:13,2010-01-28 17:41:38,1,0.9,-73.99190799999998,40.759624,1,0,-73.994696,40.750395,Cas,5.3,1.0,0.5,0.0,0.0,6.8
CMT,2010-01-17 14:08:23,2010-01-17 14:29:55,1,6.9,-73.95881699999998,40.78309,1,0,-73.959022,40.819533,No ,18.9,0.0,0.5,0.0,0.0,19.4
CMT,2010-01-04 14:22:21,2010-01-04 14:25:34,1,0.6999999999999998,-73.987655,40.776072,1,0,-73.990176,40.76715,Cre,4.1,0.0,0.5,1.0,0.0,5.6
CMT,2010-01-20 02:39:13,2010-01-20 02:46:16,1,2.9,-73.988211,40.722081,1,0,-73.944705,40.71153,Cre,8.5,0.5,0.5,1.42,0.0,10.92
CMT,2010-01-04 20:24:33,2010-01-04 21:14:14,1,2.9,-74.015895,40.711385,1,0,-74.009752,40.714866,Cas,24.9,0.5,0.5,0.0,0.0,25.9
CMT,2010-01-24 12:37:47,2010-01-24 12:39:35,1,0.5999999999999999,-73.954575,40.78408,1,0,-73.959674,40.776577,Cas,3.7,0.0,0.5,0.0,0.0,4.2
CMT,2010-01-22 09:39:44,2010-01-22 10:00:15,1,4.5,-73.947767,40.78353,1,0,-73.989939,40.74857,Cre,14.5,0.0,0.5,0.0,0.0,15.0
CMT,2010-01-27 18:40:09,2010-01-27 18:49:21,2,1.5,-73.984476,40.769473,1,0,-73.964827,40.768154,Cas,6.9,1.0,0.5,0.0,0.0,8.4
CMT,2010-01-12 09:39:30,2010-01-12 09:48:54,1,0.8,-73.98954999999998,40.757036,1,0,-73.979027,40.764779,Cre,6.5,0.0,0.5,1.5,0.0,8.5
CMT,2010-01-16 17:43:26,2010-01-16 17:56:07,1,2.1,-73.98363,40.761256,1,0,-73.983102,40.761599,Cas,8.5,0.0,0.5,0.0,0.0,9.0
DDS,2010-01-29 13:13:14,2010-01-29 13:28:36,3,2.8,-73.974573,40.751262,1,,-73.958915,40.763828,CAS,10.1,0.0,0.5,0.0,0.0,10.6
CMT,2010-01-31 02:40:31,2010-01-31 02:57:18,2,4.6,-73.988327,40.7187,1,0,-73.99303899999998,40.767616,Cas,13.3,0.5,0.5,0.0,0.0,14.3
CMT,2010-01-20 13:32:49,2010-01-20 13:36:43,2,0.6999999999999998,-73.980596,40.742369,1,0,-73.973421,40.752479,Cas,4.5,0.0,0.5,0.0,0.0,5.0
CMT,2010-01-01 02:19:05,2010-01-01 02:22:15,1,0.6999999999999998,-73.960808,40.811727,1,0,-73.953109,40.81379,Cre,4.1,0.5,0.5,0.0,0.0,5.1
CMT,2010-01-22 11:51:30,2010-01-22 11:55:22,1,0.5,-73.960341,40.779052,1,0,-73.954223,40.782341,Cre,4.1,0.0,0.5,0.92,0.0,5.52
CMT,2010-01-19 08:11:16,2010-01-19 08:21:59,1,1.4,-73.972432,40.76221,1,0,-73.953974,40.766958,Cas,7.3,0.0,0.5,0.0,0.0,7.8
CMT,2010-01-15 08:30:34,2010-01-15 08:43:23,1,0.9,-73.982377,40.762809,1,0,-73.97429099999998,40.754425,Cas,7.7,0.0,0.5,0.0,0.0,8.199999999999998
CMT,2010-01-06 09:43:31,2010-01-06 09:49:41,2,0.8,-73.974731,40.729834,1,0,-73.97683499999998,40.738998,Cas,5.3,0.0,0.5,0.0,0.0,5.8
CMT,2010-01-23 15:16:32,2010-01-23 15:31:00,2,3.4,-73.95598099999998,40.779814,1,0,-73.95917699999998,40.81534,Cas,11.3,0.0,0.5,0.0,0.0,11.8
CMT,2010-01-05 18:38:05,2010-01-05 18:58:03,1,3.9,-73.988236,40.734816,1,0,-73.97857399999998,40.7774,Cas,13.3,1.0,0.5,0.0,0.0,14.8
CMT,2010-01-28 14:01:16,2010-01-28 14:04:43,1,0.5,-73.96277999999998,40.766686,1,0,-73.95944199999998,40.773253,Cas,4.1,0.0,0.5,0.0,0.0,4.6
CMT,2010-01-30 04:19:06,2010-01-30 04:20:05,1,0.0,-74.03793299999998,40.713147,1,0,-74.037935,40.713173,Cre,45.0,0.0,0.0,0.0,8.0,53.0
CMT,2010-01-24 00:03:11,2010-01-24 00:06:20,1,0.4,-73.98777599999998,40.743919,1,1,-73.98804,40.738018,Cas,3.7,0.5,0.5,0.0,0.0,4.7
CMT,2010-01-19 07:17:59,2010-01-19 07:20:16,1,0.4,-73.96661899999998,40.764472,1,0,-73.971202,40.763146,Cas,3.7,0.0,0.5,0.0,0.0,4.2
CMT,2010-01-20 16:04:32,2010-01-20 16:25:33,1,3.7,-73.987981,40.747548,1,0,-73.94652,40.772583,Cre,13.7,0.0,0.5,3.55,0.0,17.75
CMT,2010-01-23 18:22:40,2010-01-23 18:25:10,1,0.2,-73.980333,40.765296,1,0,-73.97665,40.764676,Cre,3.3,0.0,0.5,1.0,0.0,4.8
CMT,2010-01-18 20:55:04,2010-01-18 20:58:16,1,0.6999999999999998,-73.977737,40.752199,1,0,-73.990547,40.756798,Cre,4.1,0.5,0.5,1.02,0.0,6.12
CMT,2010-01-12 22:34:09,2010-01-12 22:39:57,1,1.1,-73.978294,40.78312,1,0,-73.98368999999998,40.770308,Cas,5.3,0.5,0.5,0.0,0.0,6.3
VTS,2010-01-16 18:35:00,2010-01-16 18:41:00,3,0.79,-73.98603799999998,40.734675,1,,-73.996093,40.741093,CAS,4.9,0.0,0.5,0.0,0.0,5.4
VTS,2010-01-21 23:02:00,2010-01-21 23:14:00,5,1.97,-73.98201199999998,40.77173,1,,-73.972463,40.79121,Cre,8.5,0.5,0.5,2.0,0.0,11.5
DDS,2010-01-15 21:32:20,2010-01-15 21:47:16,1,3.7,-73.981952,40.741835,1,,-73.985738,40.730102,CAS,11.3,0.5,0.5,0.0,0.0,12.3
DDS,2010-01-07 18:32:08,2010-01-07 18:44:33,1,2.0,-73.980405,40.764125,1,,-73.873365,40.774273,CAS,8.9,1.0,-1.0,0.0,0.0,10.4
CMT,2010-01-19 13:24:09,2010-01-19 13:28:56,1,0.8,-73.96535,40.771849,1,0,-73.97377799999998,40.763146,Cre,4.5,0.5,0.5,1.25,0.0,6.75
CMT,2010-01-28 07:38:57,2010-01-28 07:43:42,1,1.2,-73.971597,40.746378,1,0,-73.970595,40.760934,Cre,5.3,0.0,0.5,0.87,0.0,6.67
VTS,2010-01-23 15:58:00,2010-01-23 16:33:00,2,16.93,-73.789485,40.646827,1,,-73.96313999999998,40.76177,Cre,45.0,0.0,0.5,9.0,0.0,54.5
VTS,2010-01-16 19:52:00,2010-01-16 19:55:00,1,1.16,-73.966553,40.761528,1,,-73.95592499999998,40.776212,Cre,4.5,0.0,0.5,2.0,0.0,7.0
CMT,2010-01-27 15:25:07,2010-01-27 15:31:00,1,1.4,-73.998361,40.755977,1,0,-73.98260399999998,40.767943,Cre,5.7,0.0,0.5,1.0,0.0,7.2
DDS,2010-01-17 17:57:41,2010-01-17 18:11:33,4,2.2,-73.990913,40.734043,1,,-73.984283,40.725448,CAS,9.3,0.0,0.5,0.0,0.0,9.8
DDS,2010-01-25 23:09:17,2010-01-25 23:15:19,1,2.6,-73.969132,40.785662,1,,-73.983192,40.751487,CAS,7.7,0.5,0.5,0.0,0.0,8.699999999999998
DDS,2010-01-04 04:18:19,2010-01-04 04:20:30,1,0.8,-73.97537699999998,40.749843,1,,-73.95272799999998,40.769965,CAS,4.1,0.5,-1.0,0.0,0.0,5.1
DDS,2010-01-25 10:46:18,2010-01-25 10:51:26,1,0.5,-73.99161499999998,40.726845,1,,-73.98315499999998,40.731547,CRE,4.1,0.0,0.5,1.0,0.0,5.6
DDS,2010-01-26 17:49:46,2010-01-26 17:54:07,3,0.5999999999999999,-73.99101799999998,40.739667,1,,-74.000693,40.752447,CAS,4.1,1.0,0.5,0.0,0.0,5.6
CMT,2010-01-26 23:04:40,2010-01-26 23:15:31,2,2.6,-74.001419,40.737175,1,0,-73.979803,40.763928,Cas,8.9,0.5,0.5,0.0,0.0,9.9
CMT,2010-01-26 19:21:52,2010-01-26 19:29:26,1,2.8,-73.96826699999998,40.750894,1,0,-73.943261,40.786832,Cas,8.5,1.0,0.5,0.0,0.0,10.0
DDS,2010-01-11 10:51:17,2010-01-11 10:59:01,1,1.3,-73.962242,40.779233,1,,-73.96615699999998,40.773783,CRE,6.1,0.0,0.5,1.0,0.0,7.599999999999999
VTS,2010-01-17 01:24:00,2010-01-17 01:38:00,5,4.05,-73.980908,40.741882,1,,-73.978638,40.784165,CAS,12.1,0.5,0.5,0.0,0.0,13.1
CMT,2010-01-11 01:35:35,2010-01-11 01:43:14,3,1.4,-73.99209999999998,40.729463,1,0,-74.007681,40.740834,Cre,6.5,0.5,0.5,1.5,0.0,9.0
VTS,2010-01-25 18:16:00,2010-01-25 18:22:00,1,0.5799999999999998,-73.973652,40.606793,1,,-73.97627699999998,40.606415,CAS,4.9,1.0,0.5,0.0,0.0,6.4
VTS,2010-01-22 09:10:00,2010-01-22 09:19:00,1,0.93,-73.948362,40.702065,1,,-73.93979299999998,40.695108,CAS,6.1,0.0,0.5,0.0,0.0,6.6
VTS,2010-01-23 19:33:00,2010-01-23 19:47:00,2,2.82,-73.996572,40.74134,1,,-73.982928,40.767748,Cre,10.1,0.0,0.5,1.0,0.0,11.6
DDS,2010-01-02 16:45:37,2010-01-02 17:04:49,3,6.8,-73.95173699999998,40.788035,1,,-73.95616699999998,40.776303,CAS,18.1,0.0,-1.0,0.0,0.0,18.6
VTS,2010-01-10 19:34:00,2010-01-10 19:39:00,1,0.66,-73.98461299999998,40.758968,1,,-73.982597,40.765643,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-23 23:02:00,2010-01-23 23:08:00,2,0.6999999999999998,-73.99353,40.75386,1,,-73.986785,40.747903,CAS,4.9,0.5,0.5,0.0,0.0,5.9
CMT,2010-01-30 11:05:41,2010-01-30 11:09:43,2,0.6999999999999998,-73.974271,40.793968,1,0,-73.965933,40.794974,Cas,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-17 01:32:00,2010-01-17 01:48:00,1,2.99,-73.985647,40.722108,1,,-74.00266999999998,40.749925,Cre,11.3,0.5,0.5,2.0,0.0,14.3
VTS,2010-01-13 08:42:00,2010-01-13 08:47:00,1,0.6999999999999998,-73.98256999999998,40.763773,1,,-73.978103,40.756495,CAS,4.9,0.0,0.5,0.0,0.0,5.4
CMT,2010-01-12 19:48:35,2010-01-12 19:59:21,1,2.8,-73.976831,40.747607,1,0,-73.949633,40.777872,Cre,9.3,1.0,0.5,1.62,0.0,12.42
DDS,2010-01-09 12:10:04,2010-01-09 12:15:31,1,0.9,-73.982568,40.767495,1,,-73.99347799999998,40.750402,CAS,4.9,0.0,-1.0,0.0,0.0,5.4
CMT,2010-01-28 16:26:30,2010-01-28 16:52:02,1,10.8,-73.96900599999998,40.758577,1,0,-73.864284,40.769987,Cre,25.3,1.0,0.5,8.07,5.5,40.37
DDS,2010-01-30 07:40:56,2010-01-30 07:44:03,1,1.0,-73.96775499999998,40.771188,1,,-73.96791,40.764677,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-25 18:56:00,2010-01-25 19:13:00,2,3.42,-73.99141799999998,40.739055,1,,-73.958702,40.775522,Cre,12.1,1.0,0.5,3.0,0.0,16.6
VTS,2010-01-17 21:03:00,2010-01-17 21:16:00,1,2.73,-73.983053,40.734898,1,,-73.982538,40.763208,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-10 18:49:00,2010-01-10 18:54:00,2,1.02,-73.985128,40.775228,1,,-73.97753199999998,40.784138,CAS,4.9,0.0,0.5,0.0,0.0,5.4
DDS,2010-01-11 13:14:28,2010-01-11 13:31:00,1,3.4,0.0,0.0,1,,0.0,0.0,CRE,10.9,0.0,0.5,2.25,0.0,13.65
DDS,2010-01-30 12:12:05,2010-01-30 12:33:04,2,2.9,-73.99043,40.761543,1,,-73.981252,40.714407,CRE,12.5,0.0,0.5,1.5,0.0,14.5
CMT,2010-01-02 02:43:17,2010-01-02 02:49:59,2,2.0,0.0,0.0,1,0,0.0,0.0,Cre,7.7,0.5,0.5,3.0,0.0,11.7
CMT,2010-01-02 23:41:41,2010-01-02 23:50:37,2,2.5,-73.965441,40.76224,1,0,-73.990257,40.734554,Cre,8.099999999999998,0.5,0.5,3.0,0.0,12.1
VTS,2010-01-11 14:33:00,2010-01-11 14:42:00,1,0.8599999999999999,-73.973583,40.760802,1,,-73.980115,40.765678,Cre,6.1,0.0,0.5,2.0,0.0,8.599999999999998
VTS,2010-01-12 12:23:00,2010-01-12 12:26:00,5,0.5,-73.977062,40.75615,1,,-73.973483,40.762413,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-17 23:19:00,2010-01-17 23:27:00,1,1.23,-73.98254,40.742612,1,,-73.999043,40.744458,Cre,6.1,0.5,0.5,1.5,0.0,8.599999999999998
VTS,2010-01-12 13:25:00,2010-01-12 13:30:00,1,0.8299999999999998,-73.982337,40.774942,1,,-73.99147,40.770213,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-04 08:50:00,2010-01-04 09:06:00,1,2.87,-73.961072,40.758583,1,,-74.006772,40.727925,CAS,10.5,0.0,0.5,0.0,0.0,11.0
VTS,2010-01-24 10:31:00,2010-01-24 10:34:00,3,0.8299999999999998,-73.982122,40.745943,1,,-73.97811,40.752272,CAS,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-12 16:54:00,2010-01-12 17:15:00,1,8.81,-73.870973,40.77372,1,,-73.98377999999998,40.753398,CAS,21.7,1.0,0.5,0.0,4.57,27.77
VTS,2010-01-12 16:10:00,2010-01-12 16:16:00,1,1.49,-73.958765,40.772425,1,,-73.952347,40.789638,Cre,6.1,1.0,0.5,1.25,0.0,8.849999999999998
CMT,2010-01-27 15:47:21,2010-01-27 16:08:14,1,3.7,-73.972212,40.764601,1,0,-73.965772,40.805361,Cas,13.7,0.0,0.5,0.0,0.0,14.2
CMT,2010-01-27 13:08:23,2010-01-27 13:13:31,1,1.0,-73.986906,40.751132,1,0,-73.977895,40.764495,Cas,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-10 16:01:00,2010-01-10 16:24:00,1,10.07,-73.95353,40.785215,1,,-74.00891199999998,40.722472,Cre,24.5,0.0,0.5,6.12,0.0,31.12
VTS,2010-01-01 00:57:00,2010-01-01 01:04:00,3,2.18,-73.952813,40.76828,1,,-73.972493,40.743398,CAS,7.3,0.5,0.5,0.0,0.0,8.3
VTS,2010-01-09 18:58:00,2010-01-09 19:07:00,1,3.36,0.0,0.0,1,,0.0,0.0,Cre,9.3,0.0,0.5,2.0,0.0,11.8
VTS,2010-01-13 14:09:00,2010-01-13 14:22:00,1,5.31,-73.961692,40.755738,1,,-74.00287299999998,40.72847,CAS,14.5,0.0,0.5,0.0,0.0,15.0
VTS,2010-01-29 20:00:00,2010-01-29 20:05:00,2,1.06,-74.00524799999998,40.729912,1,,-73.99979999999998,40.741595,CAS,4.9,0.5,0.5,0.0,0.0,5.9
